,church name,city,denomination,latitude,longitude,state,street address,zip code
2187,GREATER ST JOHN BAPTIST CHURCH,CHICAGO,BAPTIST MISSIONARY ASSOCIATION OF AMERICA,41.87654999958289,-87.73565999960925,IL,310 S KOSTNER AVE,60624
2188,AUSTIN BAPTIST UNITED CHURCH OF CHRIST,CHICAGO,UNITED CHURCH OF CHRIST,41.89115999973427,-87.75266999982063,IL,5035 W OHIO ST,60644
2189,CITY WIDE COMMUNITY CHURCH,CHICAGO,CHRISTIAN & MISSIONARY ALLIANCE,41.91147000014047,-87.72848000035168,IL,1657 N KARLOV AVE,60639
2190,NEW APOSTOLIC CHURCH,CHICAGO,PENTECOSTAL - OTHER,41.95010000001503,-87.7063400000909,IL,3753 N TROY ST,60618
2191,IMMACULATE CONCEPTION CHURCH,CHICAGO,ROMAN CATHOLIC CHURCH,41.986059999969086,-87.8076999996552,IL,7211 W TALCOTT AVE,60631
2192,ST THECLA CHURCH,CHICAGO,ROMAN CATHOLIC CHURCH,41.99708999960387,-87.79593999963123,IL,6725 W DEVON AVE,60631
2193,EVANGELIST TEMPLE CHURCH-GOD,CHICAGO,CHURCH OF GOD IN CHRIST,41.77330000009499,-87.58865000019733,IL,6701 S BLACKSTONE AVE,60637
2194,NEW BEGINNINGS FELLOWSHIP,CHICAGO,NON-DENOMINATIONAL CHURCHES,41.75263999973623,-87.66387999986205,IL,7748 S ASHLAND AVE,60620
2195,GOOD SEED MINISTRIES,CHICAGO,NON-DENOMINATIONAL CHURCHES,41.794669999920586,-87.64047000039017,IL,600 W GARFIELD BLVD,60609
2196,CITYPOINT LOFT,CHICAGO,NON CLASSIFIED AFFILIATION,41.851250000187406,-87.6230199996732,IL,110 E 23RD ST,60616
2197,CHRIST TEMPLE APOSTOLIC FAITH,CHICAGO,APOSTOLIC CHURCHES - OTHER,41.88085000002752,-87.66730999975664,IL,14 S ASHLAND AVE,60607
2198,ST GERMAINE PARISH,OAK LAWN,ROMAN CATHOLIC CHURCH,41.715730000039514,-87.72902999963475,IL,9711 S KOLIN AVE,60453
2199,DIRECTED BY GOD FAMILY WORSHIP,CHICAGO,NON CLASSIFIED AFFILIATION,41.78467999968228,-87.70537999988704,IL,3250 W 60TH ST,60629
2200,WESTLAWN GOSPEL CHAPEL,CHICAGO,PLYMOUTH BRETHREN,41.85242000018292,-87.71219999963023,IL,2115 S SAINT LOUIS AVE,60623
2201,ASCENSION CATHOLIC CHURCH,OAK PARK,ROMAN CATHOLIC CHURCH,41.87432999972975,-87.78915000037216,IL,801 S EAST AVE,60304
2202,OUR LADY OF GRACE,CHICAGO,ROMAN CATHOLIC CHURCH,41.92569000029334,-87.72179999987009,IL,2455 N HAMLIN AVE,60647
2203,ST ATHANASIOS-ST IOANNIS GREEK,CHICAGO,NON CLASSIFIED AFFILIATION,41.95742999989466,-87.73302999973464,IL,4200 N KEELER AVE,60641
2204,ST SOPHIA UKRAINIAN ORTHODOX,CHICAGO,UKRANIAN ORTHODOX CHURCH,41.978269999560894,-87.79482999970469,IL,6655 W HIGGINS AVE,60656
2205,CALVARY COVENANT CHURCH,CHICAGO,EVANGELICAL COVENANT CHURCH,41.74655999994411,-87.68678000009692,IL,8056 S MAPLEWOOD AVE,60652
2206,CHICAGO CHRISTIAN ASSEMBLY OF GOD,CHICAGO, ,41.764470000290316,-87.5907400003507,IL,1400 E 72ND ST,60619
2207,BIG ZION BAPTIST CHURCH,CHICAGO,PROGRESSIVE NATIONAL BAPTIST CONVENTION,41.77594999999258,-87.6383400001908,IL,521 W 65TH ST,60621
2208,CHRISTS TOWN & COUNTRY LQ MART,CHICAGO,NON CLASSIFIED AFFILIATION,41.971019999773205,-87.68975999992404,IL,4905 N LINCOLN AVE,60625
2209,WESTSIDE BAPTIST MINISTERS,CHICAGO,NATIONAL BAPTIST CONVENTION-USA,41.8762199996533,-87.69560000033971,IL,325 S CALIFORNIA AVE,60612
2210,REVELATION INTERNATIONAL OTRCH,CHICAGO,NON-DENOMINATIONAL CHURCHES,41.88247999965233,-87.75356999995552,IL,127 N LEAMINGTON AVE,60644
2211,SHILOH BAPTIST CHURCH,CHICAGO,INDEPENDENT BAPTIST CHURCHES,41.929189999818675,-87.7755599995943,IL,2659 N AUSTIN AVE,60639
2212,SAINT MICHAELS CHURCH,NILES,AMERICAN CARPATHO-RUSSIAN ORTHODOX,42.01403999974622,-87.80110000016487,IL,7313 N WAUKEGAN RD,60714
2213,DAMASCUS,CHICAGO,BAPTIST - OTHER,41.71215999998407,-87.6204600003287,IL,10014 S MICHIGAN AVE,60628
2214,GREATER MT VERNON CHURCH,CHICAGO,NATIONAL BAPTIST CONVENTION-USA,41.735510000286354,-87.66094999964275,IL,8700 S LAFLIN ST,60620
2215,LILLY OF VALLEY SPIRITUAL CHR,CHICAGO,SPIRITUALIST CHURCHES/ORGANIZATIONS,41.80573999960137,-87.6329099997966,IL,257 W 48TH PL,60609
2216,REFUGE & STRENGTH FULL GOSPEL,CHICAGO,PROGRESSIVE NATIONAL BAPTIST CONVENTION,41.80209999991513,-87.59990000008492,IL,4729 S WABASH AVE,60615
2217,IGLESIA BAUTISTA EL REDENTOR CHURCH,CHICAGO,BAPTIST GENERAL CONFERENCE,41.84043000034427,-87.72602000022277,IL,4049 W 28TH ST,60623
2218,PLEASANT RIDGE BAPTIST CHURCH,CHICAGO,PROGRESSIVE NATIONAL BAPTIST CONVENTION,41.878619999713294,-87.76526999991052,IL,116 S CENTRAL AVE,60644
2219,IGLESIA DE DIOS NORTHWEST,CHICAGO,"CHURCH OF GOD (ANDERSON, IN)",41.93807999969226,-87.78468999974365,IL,6333 W BELMNT AVE,60634
2220,GRACE LUTHERAN CHURCH,ELMWOOD PARK,EVANGELICAL LUTHERAN CHURCH IN AMERICA,41.92955999979421,-87.80680999998145,IL,2700 N HARLEM AVE,60707
2221,PAMPHYLIA MISSIONARY BAPT CHR,CHICAGO,BAPTIST MISSIONARY ASSOCIATION OF AMERICA,41.7418300003543,-87.65316000013388,IL,8347 S RACINE AVE,60620
2222,JEHOVAHS WITNESSES,CHICAGO,JEHOVAH'S WITNESSES,41.76574000040074,-87.59259999979014,IL,1323 E 71ST ST,60619
2223,HOLY HEALING TEMPLE CHURCH,CHICAGO,NON CLASSIFIED AFFILIATION,41.76433000012946,-87.69041000022128,IL,2659 W 71ST ST # FRONT,60629
2224,WILLOW CREEK COMMUNITY CHURCH,CHICAGO,NON-DENOMINATIONAL CHURCHES,41.8650899999036,-87.62693000011939,IL,1319 S STATE ST,60605
2225,ST MATTHEW UMC,CHICAGO,UNITED METHODIST CHURCH,41.90053000015945,-87.63744999961773,IL,1000 N ORLEANS ST,60610
2226,SAFE HAVEN FULL GOSPEL CHURCH,CHICAGO,NON CLASSIFIED AFFILIATION,41.69697999962733,-87.70513999961128,IL,1000 S CAMPBELL AVE,60655
2227,INTERFAITH COMMITTEE FOR,CICERO,NON CLASSIFIED AFFILIATION,41.83817000044519,-87.74661999961324,IL,3009 S 49TH AVE,60804
2228,NORTH SHORE SPANISH BAPTIST CHURCH,CHICAGO,AMERICAN BAPTIST CHURCHES/USA,41.95315000037226,-87.7384200000829,IL,4401 W IRVING PARK RD,60641
2229,KEHILATH JACOB BETH SAMUEL,CHICAGO, ,41.996979999927134,-87.72171000021632,IL,3701 W DEVON AVE,60659
2230,IMMANUEL PRIMITIVE BAPTIST CHURCH,SKOKIE,PRIMITIVE BAPTISTS,42.03895000004252,-87.71490000003496,IL,8656 TRUMBULL AVE,60076
2231,CHURCH OF LDS MORGAN PARK WARD,CHICAGO,CHURCH OF JESUS CHRIST-LATTER DAY SAINTS,41.691590000178394,-87.66326999961075,IL,11107 S VINCENNES,60643
2232,NILES COMMUNITY PRESBYTERIAN,NILES,PRESBYTERIAN CHURCH (USA),42.02595000039224,-87.81136000026379,IL,7401 W OAKTON ST,60714
2233,SAINT KILIAN CATHOLIC CHURCH,CHICAGO,ROMAN CATHOLIC CHURCH,41.73502999973476,-87.65150999958678,IL,8725 S MAY ST,60620
2234,ORLEAN'S MISSIONARY BAPT CHR,CHICAGO,BAPTIST MISSIONARY ASSOCIATION OF AMERICA,41.72899999955041,-87.60505999971917,IL,9108 S COTTAGE GROVE AVE,60619
2235,BREAD OF LIFE BAPTIST CHURCH,CHICAGO,SOUTHERN BAPTIST CONVENTION,41.77943000039426,-87.67251000033622,IL,1924 W 63RD ST,60636
2236,CHURCH OF WRIGLEYVILLE,CHICAGO,NON CLASSIFIED AFFILIATION,41.94934999960287,-87.66445999962923,IL,3712 N SOUTHPORT AVE,60613
2237,EBENEZER PRESBYTERIAN CHURCH,CHICAGO,CUMBERLAND PRESBYTERIAN CH IN AMERICA,41.939500000424744,-87.67729999999494,IL,1941 W BELMONT AVE,60657
2238,OUR LADY OF CHARITY CATHOLIC CHURCH,CICERO,ROMAN CATHOLIC CHURCH,41.826290000283336,-87.76752000024777,IL,3600 S 57TH CT,60804
2239,DIVINE TREE OF LIFE BAPTIST,CHICAGO,BAPTIST - OTHER,41.87325000028733,-87.72191000044614,IL,3837 W HARRISON ST,60624
2240,IGLESIA MISION DEL VALLE,CHICAGO,PENTECOSTAL - OTHER,41.915169999895625,-87.70650000027473,IL,1845 N KEDZIE AVE,60647
2241,IGLESIA DE DIOS EMANUEL,CHICAGO,"CHURCH OF GOD (ANDERSON, IN)",41.92401999972327,-87.77347000034018,IL,5904 W FULLERTON AVE,60639
2242,SAINT GENEVIEVE CATHOLIC CHURCH,CHICAGO,ROMAN CATHOLIC CHURCH,41.92582999955488,-87.7474799997022,IL,4835 W ALTGELD ST,60639
2243,ST SIMON THE APOSTLE PARISH,CHICAGO,ROMAN CATHOLIC CHURCH,41.799929999669814,-87.69363000032422,IL,5157 S CALIFORNIA AVE,60632
2244,CHRIST THE MEDIATOR LUTHERAN,CHICAGO,EVANGELICAL LUTHERAN CHURCH IN AMERICA,41.838380000236896,-87.6184199997831,IL,3100 S CALUMET AVE,60616
2245,HOLY TRINITY LUTHERAN CHURCH,CHICAGO,EVANGELICAL LUTHERAN CHURCH IN AMERICA,41.947269999910645,-87.65979999967021,IL,1218 W ADDISON ST,60613
2246,NATIONAL SHRINE-ST FRANCES,CHICAGO,ROMAN CATHOLIC CHURCH,41.92871999972823,-87.6394100000714,IL,2520 N LAKEVIEW AVE,60614
2247,UNITY LUTHERAN CHURCH-BERWYN,BERWYN,EVANGELICAL LUTHERAN CHURCH IN AMERICA,41.835869999600845,-87.79170000015483,IL,6720 31ST ST,60402
2248,GOOD SHEPHERD PARISH,CHICAGO,ROMAN CATHOLIC CHURCH,41.841150000272364,-87.73263999973614,IL,2719 S KOLIN AVE,60623
2249,EDGEBROOK EVANGELICAL FREE CHURCH,CHICAGO, ,42.011690000193425,-87.78156999975567,IL,6155 W TOUHY AVE,60646
2250,APOSTOLIC CHURCH OF AUSTIN,CHICAGO,PENTECOSTAL ASSEMBLIES OF THE WORLD,41.90252000019791,-87.75535000020233,IL,5148 W DIVISION ST,60651
2251,IGLESIA DE CRISTO,CHICAGO,CHRISTIAN & CHURCHES OF CHRIST,41.92187000040025,-87.78115999973414,IL,6214 W GRAND AVE,60639
2252,NORWEGIAN LUTHERAN CHURCH,CHICAGO,EVANGELICAL LUTHERAN CHURCH IN AMERICA,41.9287799997972,-87.70835999971416,IL,2614 N KEDZIE AVE,60647
2253,NORTH CORNER COMMUNITY CHURCH,CHICAGO,NON CLASSIFIED AFFILIATION,41.95321000044123,-87.78544000015586,IL,6330 W IRVING PARK RD,60634
2254,FULL GOSPEL CHICAGO CHURCH,CHICAGO,FULL GOSPEL FELLOWSHIP,41.976550000282316,-87.7090500000574,IL,5224 N KEDZIE AVE,60625
2255,SAINT DEMETRIOS GREEK ORTHODOX CHURCH,CHICAGO,GREEK ORTHODOX CHURCH,41.97440000006003,-87.69729999959526,IL,2727 W WINONA ST,60625
2256,SOUTH SHORE UNITED MTHDST CHR,CHICAGO,UNITED METHODIST CHURCH,41.760889999773724,-87.57631000040618,IL,7350 S JEFFERY BLVD,60649
2257,ST BENEDICT THE AFRICAN CHR,CHICAGO,ROMAN CATHOLIC CHURCH,41.76537000042521,-87.66931000025625,IL,1818 W 71ST ST,60636
2258,CHURCH PRAYER CTR,CHICAGO,NON CLASSIFIED AFFILIATION,41.77311999988814,-87.61184999987756,IL,526 E 67TH ST,60637
2259,SUNSHINE GOSPEL MINISTRIES,CHICAGO,NON CLASSIFIED AFFILIATION,41.784110000376245,-87.61289999973513,IL,500 E 61ST ST,60637
2260,HOLY ANGELS PARISH,CHICAGO,ROMAN CATHOLIC CHURCH,41.82235999981418,-87.61194000043065,IL,607 E OAKWOOD BLVD,60653
2261,KENWOOD UCC,CHICAGO,UNITED CHURCH OF CHRIST,41.81116999999557,-87.59979000040818,IL,4608 S GREENWOOD AVE,60653
2262,SAINT MATTHEWS EPISCOPAL CHURCH,EVANSTON,EPISCOPAL CHURCH,42.06185000027733,-87.7028399996662,IL,2120 LINCOLN ST,60201
2263,IMMANUEL BAPTIST CHURCH,CHICAGO,SOUTHERN BAPTIST CONVENTION,41.86662999987465,-87.66326999961075,IL,1443 W ROOSEVELT RD,60608
2264,MINISTRY-HELPS-DELIVERANCE,CHICAGO,PENTECOSTAL - OTHER,41.87633000022936,-87.68070000030474,IL,2142 W VAN BUREN ST,60612
2265,CHICAGO ZOMI BETHEL CHURCH,CHICAGO,NON CLASSIFIED AFFILIATION,41.96764999994758,-87.66315000037218,IL,4716 N MALDEN ST,60640
2266,MATERNITY BVM CATHOLIC CHURCH,CHICAGO,ROMAN CATHOLIC CHURCH,41.90985000007748,-87.71855000018235,IL,3647 W NORTH AVE,60647
2267,ST STEVEN OF DE CANI ORTHODOX,CHICAGO,SERBIAN EASTERN ORTHODOX CHURCH,41.96633000022939,-87.71732999967969,IL,3543 W LELAND AVE,60625
2268,ST PAUL LUTHERAN CHURCH,SKOKIE,LUTHERAN CHURCH - MISSOURI SYNOD,42.0631600004337,-87.74675000021233,IL,7870 NILES CENTER RD,60077
2269,FIRST GREATER BETHLEHEM BAPT,CHICAGO,BAPTIST - OTHER,41.751939999831166,-87.64076000027376,IL,7814 S LOWE AVE,60620
2270,SOUTH CENTRAL CHURCH OF CHRIST,CHICAGO,CHURCHES OF CHRIST (NON-INSTRUMENTAL),41.82165000034729,-87.60938000018683,IL,700 E 40TH ST,60653
2271,EBENEZER HOUSE OF PRAYER,CHICAGO,APOSTOLIC CHURCH OF PENTECOST,41.80218000000707,-87.64877999959725,IL,911 W 50TH PL # 4,60609
2272,BAPTIZE MISSION MB CHURCH,CHICAGO,NON CLASSIFIED AFFILIATION,41.80139000044824,-87.6425500000824,IL,5105 S UNION AVE,60609
2273,ST PIUS PRIORY,CHICAGO,ROMAN CATHOLIC CHURCH,41.85589999968528,-87.66588999992354,IL,1909 S ASHLAND AVE,60608
2274,GRACE CHICAGO CHURCH,CHICAGO,SOUTHERN BAPTIST CONVENTION,41.87933999964133,-87.6308100000814,IL,PO BOX A3092,60690
2275,MADARASATU NUR,CHICAGO, ,41.97643999970626,-87.65866000015882,IL,1114 W FOSTER,60640
2276,REHOBOTH AWC WEST CAMPUS,CHICAGO,NON CLASSIFIED AFFILIATION,41.7274099999716,-87.64864999989754,IL,9140 S VINCENNES AVE,60620
2277,ANTIOCH BAPTIST CHURCH SOUTH,CHICAGO,NATIONAL BAPTIST CONVENTION OF AMERICA,41.767889999723764,-87.6343699996757,IL,6953 S STEWART AVE,60621
2278,GOOD SHEPHERD BAPTIST CHURCH,CHICAGO,SOUTHERN BAPTIST CONVENTION,41.76285000022739,-87.66334999970269,IL,7205 S ASHLAND AVE,60636
2279,GREATER ST TITUS MISSIONARY BAPTIST CHR,CHICAGO,SOUTHERN BAPTIST CONVENTION,41.78013000029932,-87.60883999956627,IL,649 E 63RD ST,60637
2280,LOVE CATHEDRAL COMMUNITY CHR,CHICAGO,NON-DENOMINATIONAL CHURCHES,41.801099999665325,-87.64544999981757,IL,5112 S HALSTED ST,60609
2281,SAINT PIUS V CATHOLIC CHURCH,CHICAGO,ROMAN CATHOLIC CHURCH,41.85554999973277,-87.66562999962474,IL,1919 S ASHLAND AVE,60608
2282,PROGRESSIVE HOLY TRINITY,CHICAGO,PROGRESSIVE NATIONAL BAPTIST CONVENTION,41.89573000003952,-87.71851000013635,IL,3654 W CHICAGO AVE,60651
2283,SAINT JAMES LUTHERAN CHURCH,CHICAGO,LUTHERAN CHURCH - MISSOURI SYNOD,41.923800000369795,-87.64920000007993,IL,2050 N FREMONT ST,60614
2284,ZEN BUDDHIST TEMPLE,CHICAGO,"BUDDHIST TEMPLES, ZEN",41.94539000044824,-87.67175000036218,IL,1710 W CORNELIA AVE,60657
2285,NORTH SIDE UNITED PENTECOSTAL,CHICAGO,UNITED PENTECOSTAL CHURCH,41.98620000012994,-87.66863999993603,IL,1527 W EDGEWATER AVE,60660
2286,EVANSTON BIBLE FELLOWSHIP,EVANSTON,EVANGELICAL FREE CHURCH,42.04857000030535,-87.68193999993099,IL,1702 SHERMAN AVE,60201
2287,ASHBURN BAPTIST CHURCH,CHICAGO,BAPTIST - OTHER,41.74206000016892,-87.71373999960127,IL,3647 W 83RD ST,60652
2288,AUSTIN BLVD CHURCH,OAK PARK,CHRISTIAN - OTHER,41.89302000007302,-87.77553999957127,IL,634 N AUSTIN BLVD,60302
2289,WINDSOR PARK LUTHERAN CHURCH,CHICAGO,EVANGELICAL LUTHERAN CHURCH IN AMERICA,41.75706999988063,-87.56045000016735,IL,2619 E 76TH ST,60649
2290,ST PHILIP LUTHERAN CHURCH,CHICAGO,LUTHERAN CHURCH - MISSOURI SYNOD,41.7809999999501,-87.6135700000554,IL,6232 S EBERHART AVE,60637
2291,HOLY ANGELS BAPTIST CHURCH,CHICAGO,SOUTHERN BAPTIST CONVENTION,41.791509999886614,-87.664739999951,IL,5638 S ASHLAND AVE,60636
2292,ST HELEN'S CHURCH,CHICAGO,ROMAN CATHOLIC CHURCH,41.89932999967982,-87.68493000021931,IL,2315 W AUGUSTA BLVD,60622
2293,NICHIREN BUDDHIST TEMPLE OF CHICAGO,CHICAGO,"BUDDHIST TEMPLES, ZEN",41.9584700001904,-87.67120000017985,IL,4216 N PAULINA ST,60613
2294,FISHER MEMORIAL AME ZION CHR,EVANSTON,AFRICAN METHODIST EPISCOPAL ZION,42.03560000023987,-87.68411999973819,IL,944 ELMWOOD AVE,60202
2295,CHRISTIAN LIFE CTR,BERWYN,ASSEMBLIES OF GOD,41.83009000015346,-87.79359999964021,IL,3409 GROVE AVE,60402
2296,CHARISMATIC CHRISTIAN CTR INTL,CHICAGO,PENTECOSTAL - OTHER,41.946750000212376,-87.82649000011338,IL,3655 N PACIFIC AVE,60634
2297,KINGDOM HALL OF JEHOVAHS WITNESSES,MORTON GROVE,JEHOVAH'S WITNESSES,42.05030999960684,-87.79348000040164,IL,6730 BECKWITH RD,60053
2298,EBENEZER-EVANSTON AME,EVANSTON,AFRICAN METHODIST EPISCOPAL CHURCH,42.05225000003753,-87.6867099995668,IL,1109 EMERSON ST,60201
2299,MIDWAY CHRISTIAN CENTER OF THE C AND MA,CHICAGO,CHRISTIAN & MISSIONARY ALLIANCE,41.77820999989166,-87.76758999987857,IL,5830 W 63RD ST,60638
2300,GREATER PROGRESSIVE BAPT CHR,CHICAGO,NATIONAL BAPTIST CONVENTION-USA,41.85815000002253,-87.71730999965672,IL,1625 S LAWNDALE AVE,60623
2301,NEW SPIRIT COMMUNITY CHURCH,OAK PARK,NON CLASSIFIED AFFILIATION,41.87888000001203,-87.78774999966271,IL,542 S SCOVILLE AVE,60304
2302,OLIVET UNITED METHODIST CHURCH,CHICAGO,UNITED METHODIST CHURCH,41.88050999963684,-87.73039999986008,IL,147 S KEELER AVE,60624
2303,CHURCH OF GOD,CHICAGO,CHURCH OF GOD - OTHER,41.90254999978271,-87.70964999984756,IL,3305 W DIVISION ST,60651
2304,NEW NATION ANOINTED MINISTRIES,CHICAGO,NON CLASSIFIED AFFILIATION,41.73607000003051,-87.66580000026977,IL,1700 W 87TH ST,60620
2305,GREATER ZION TEMPLE MBC,CHICAGO,BAPTIST MISSIONARY ASSOCIATION OF AMERICA,41.722540000220874,-87.59585999993902,IL,1130 E 95TH ST,60619
2306,GRACE APOSTOLIC CHURCH,CHICAGO,APOSTOLIC FAITH CHURCH,41.70587000040024,-87.53531000005643,IL,8233 S EXCHANGE AVE,60617
2307,GREATER DELIVERANCE CHURCH GOD,CHICAGO,NON CLASSIFIED AFFILIATION,41.80183000005451,-87.64735000020232,IL,850 W 51ST ST,60609
2308,GREATER SAINT PAUL WEST AME CHURCH,CHICAGO,AFRICAN METHODIST EPISCOPAL CHURCH,41.85184999997756,-87.73125000038715,IL,4236 W CERMAK RD,60623
2309,INSPIRATIONAL DELIVERANCE CTR,CHICAGO,NON CLASSIFIED AFFILIATION,41.89263000007452,-87.76625000013735,IL,647 N PARKSIDE AVE,60644
2310,FIRST UNITED CHURCH OF CHRIST,FOREST PARK,UNITED CHURCH OF CHRIST,41.86839999966031,-87.80518999991853,IL,1000 ELGIN AVE,60130
2311,OAK PARK CHURCH RELIGIOUS SCI,CHICAGO,UNITED CHURCH OF RELIGIOUS SCIENCE,41.9093100003563,-87.79623000041414,IL,6832 W NORTH AVE # 200,60707
2312,WALKER MEMORIAL CHURCH OF GOD,CHICAGO,CHURCH OF GOD - OTHER,41.895719999578375,-87.71919999958027,IL,3708 W CHICAGO AVE,60651
2313,CHURCH OF ISRAEL,CHICAGO,EVANGELICAL - OTHER,41.909589999778746,-87.77362999962475,IL,5920 W NORTH AVE,60639
2314,IGLESIA EVA BAUTISTA DE,CHICAGO,BAPTIST - OTHER,41.922670000420226,-87.73349999982509,IL,4248 W BELDEN ST,60639
2315,MESSIAH LUTHERAN CHURCH,CHICAGO,LUTHERAN CHURCH - MISSOURI SYNOD,41.9463800002369,-87.78170999991653,IL,6201 W PATTERSON AVE,60634
2316,FIRST BAPTIST CHURCH,PALOS HILLS,INDEPENDENT BAPTIST CHURCHES,41.691599999740276,-87.8106400003357,IL,11015 S EASTWOOD DR,60465
2317,ST GEORGE-ST MATHIAS EPISCOPAL,CHICAGO,EPISCOPAL CHURCH,41.692740000150934,-87.61862999957481,IL,164 E 111TH ST,60628
2318,ST MARK UNITED METHODIST CHR,CHICAGO,UNITED METHODIST CHURCH,41.740899999735234,-87.6094000002098,IL,8441 S SAINT LAWRENCE AVE,60619
2319,ST PROCOPIUS CHURCH,CHICAGO,ROMAN CATHOLIC CHURCH,41.85909000020342,-87.65734000044063,IL,1641 S ALLPORT ST,60608
2320,GREATER MOUNT SINAI BAPTIST CHURCH,CHICAGO,SOUTHERN BAPTIST CONVENTION,41.865880000361756,-87.66233000032923,IL,1421 W WASHBURN,60608
2321,LOOP CHRISTIAN MINISTRIS REFORMED CHURCH,CHICAGO,CHRISTIAN REFORMED CHURCH,41.86044999996756,-87.62812000013787,IL,1550 S STATE ST,60605
2322,IGLESIA EVANGELICAL FILADELFIA,CHICAGO,SOUTHERN BAPTIST CONVENTION,41.945050000057506,-87.67167000027024,IL,1709 W CORNELIA AVE,60657
2323,ELIM BAPTIST CHURCH,CHICAGO,BAPTIST GENERAL CONFERENCE,41.69615999958438,-87.7201799998071,IL,10835 S PULASKI RD,60655
2324,ASEMBLEA APOSTOLICA DE LA FE,SKOKIE,PENTECOSTAL - OTHER,42.022920000058036,-87.73105000015732,IL,7806 KARLOV AVE,60076
2325,MORGAN PARK SEVENTH-DAY ADVENTIST CHR,CHICAGO,SEVENTH DAY ADVENTISTS,41.69383999961633,-87.6613799996872,IL,1543 W 110TH ST,60643
2326,ST THERESA DE AVILA,CHICAGO,EPISCOPAL CHURCH,41.78067999958239,-87.71036000021383,IL,6201 S SAINT LOUIS AVE,60629
2327,FISRT CHRISTIAN CHURCH,CHICAGO,CHRISTIAN - OTHER,41.786600000090004,-87.6979200003077,IL,2946 W 59TH ST,60629
2328,THE SALVATION ARMY,CHICAGO,SALVATION ARMY,41.955279999672314,-87.7281100003762,IL,4056 N PULASKI RD,60641
2329,ST JOHNS EPISCOPAL CHURCH,CHICAGO,EPISCOPAL CHURCH,41.951570000355275,-87.73768999969371,IL,3857 N KOSTNER AVE,60641
2330,FOREST GLEN BAPTIST CHURCH,CHICAGO,CONSERVATIVE BAPTIST ASSOCIATION,41.97534999980269,-87.75147999980209,IL,4920 W FOSTER AVE,60630
2331,COMMUNITY CHRISTIAN CHR-CHCG,CHICAGO,CHRISTIAN & CHURCHES OF CHRIST,41.70752000004802,-87.53492000005792,IL,10323 S EWING AVE,60617
2332,SAINT AMBROSE CATHOLIC CHURCH,CHICAGO,ROMAN CATHOLIC CHURCH,41.80971999967829,-87.60133999994099,IL,1012 E 47TH ST,60653
2333,WICKER PARK LUTHERAN CHURCH,CHICAGO,EVANGELICAL LUTHERAN CHURCH IN AMERICA,41.900619999813216,-87.66867000042015,IL,1500 N HOYNE AVE,60622
2334,KOINONIA HOUSE,CHICAGO,NON CLASSIFIED AFFILIATION,42.00740999977171,-87.66954999963275,IL,6925 N ASHLAND BLVD,60626
2335,SAINT MARK AME CHURCH,CHICAGO,AFRICAN METHODIST EPISCOPAL CHURCH,41.88294999974272,-87.70238999959878,IL,3040 W WASHINGTON BLVD,60612
2336,CHICAGO-GRAND AVE CHR OF GOD,CHICAGO,"CHURCH OF GOD (CLEVELAND, TN)",41.90299999985018,-87.71787000030025,IL,3638 W GRAND AVE,60651
2337,CONGREGATION ADAS YESHURUN ANSHE,CHICAGO, ,42.01218999986867,-87.70646000022879,IL,3050 W TOUHY AVE,60645
2338,CHURCH STREET VILLAGE,EVANSTON,BAPTIST - OTHER,42.048889999773735,-87.69607000043015,IL,1641 CHURCH ST,60201
2339,FIRST ROCK OF AGES CHR P O G,CHICAGO,NON CLASSIFIED AFFILIATION,41.686660000358756,-87.649859999939,IL,11400 S ABERDEEN ST,60643
2340,JEHOVAHS WITNESS,CHICAGO,JEHOVAH'S WITNESSES,41.71659000012846,-87.55967000017034,IL,9837 S TORRENCE AVE,60617
2341,SHILOH BAPTIST CHURCH,CHICAGO,BAPTIST - OTHER,41.76531999991812,-87.65447999985207,IL,7058 S RACINE AVE,60636
2342,FREEDOM UNITED METHODIST CHR,CHICAGO,UNITED METHODIST CHURCH,41.769609999901604,-87.67387000010041,IL,2000 W 68TH PL,60636
2343,SWORD OF THE SPIRIT CHURCH,CHICAGO,CHRISTIAN & MISSIONARY ALLIANCE,41.77397999997709,-87.61535000030221,IL,6639 S KING DR,60637
2344,LANGLEY AVENUE CHURCH OF GOD,CHICAGO,"CHURCH OF GOD (ANDERSON, IN)",41.78227000006052,-87.60408999995349,IL,6157-59 S LANGLEY AVE,60637
2345,ST GEORGE CATHEDRAL,CHICAGO,ORTHODOX CHURCH IN AMERICA,41.89833000032928,-87.67190000008492,IL,917 N WOOD ST,60622
2346,ABUNDANT LIFE ASSEMBLY OF GOD,EVANSTON, ,42.037490000163416,-87.68212999969967,IL,800 GREENLEAF ST,60202
2347,GRACE MEMORIAL BAPTIST CHURCH,CHICAGO,NATIONAL BAPTIST CONVENTION-USA,41.86073999985115,-87.73567999963223,IL,1457 S KENNETH AVE,60623
2348,OAK PARK CONGRGTN-JEHOVAH'S,OAK PARK,JEHOVAH'S WITNESSES,41.89503999969628,-87.78129999989505,IL,238 CHICAGO AVE,60302
2349,UNITED LUTHERAN CHURCH,OAK PARK,EVANGELICAL LUTHERAN CHURCH IN AMERICA,41.905649999747766,-87.78376000002396,IL,409 GREENFIELD ST,60302
2350,CHURCH OF GOD OF PROPHECY,EVANSTON,CHURCH OF GOD OF PROPHECY,42.055969999815716,-87.69454999958276,IL,1623 W SIMPSON ST,60201
